student_id,roll_no,department,semester,attendance_percentage,current_cgpa,previous_cgpa,cgpa_trend,backlogs,internal_marks,assignment_score,credits_completed,event_participation,internship_status,skill_score,placement_status,at_risk,risk_probability_ground_truth
STU-3900,25EC400,ECE,1,85.1,7.66,7.36,improving,0,72.8,77.0,18,84.3,,84.3,Not Eligible,0,0.115
STU-5332,24EE932,EEE,3,77.7,7.13,7.57,declining,0,75.1,83.2,61,73.8,,87.6,Not Eligible,0,0.167
STU-2788,22IT188,IT,7,81.1,6.04,6.2,declining,0,62.6,89.3,147,68.7,,79.8,Placed,0,0.185
STU-3068,25IT468,IT,1,77.3,8.55,9.03,declining,0,84.7,71.9,19,81.4,Ongoing,81.5,Not Eligible,0,0.101
STU-2565,25IT865,IT,2,83.2,8.54,8.63,stable,0,82.1,80.3,38,48.5,,98.0,Not Eligible,0,0.124
STU-4858,24EC458,ECE,4,83.0,6.96,6.73,improving,1,74.1,81.9,76,44.3,,53.9,Not Eligible,0,0.125
STU-0844,22CS944,CSE,8,61.4,8.41,8.43,stable,0,80.6,69.0,164,72.0,,94.1,In Process,1,0.605
STU-8406,22CI406,Civil,7,89.9,7.52,7.14,improving,0,69.2,90.3,148,51.6,Completed,89.6,Placed,0,0.083
STU-4334,25EC834,ECE,2,79.6,8.22,8.3,stable,0,94.1,84.0,38,91.7,,56.4,Not Eligible,0,0.179
STU-2460,22IT760,IT,8,84.9,8.93,9.06,stable,0,90.6,81.4,168,36.1,Ongoing,81.6,Placed,0,0.076
STU-5808,24EE508,EEE,4,82.3,7.38,6.96,improving,0,69.2,90.1,80,59.6,,72.6,Not Eligible,0,0.075
STU-7670,24CI570,Civil,3,82.0,7.67,7.63,stable,0,87.4,77.4,59,37.2,,75.1,Not Eligible,0,0.083
STU-5532,22EE232,EEE,8,91.6,6.47,6.16,improving,1,65.8,93.6,166,68.7,Completed,71.8,Placed,0,0.167
STU-5571,22EE271,EEE,8,90.0,7.0,7.05,stable,0,74.0,83.0,164,64.2,,71.5,In Process,0,0.061
STU-5655,23EE355,EEE,6,84.6,7.83,8.22,declining,0,85.5,69.6,122,64.3,Completed,81.7,Eligible,0,0.11
STU-7866,22CI766,Civil,8,79.8,7.69,7.89,declining,0,80.6,74.2,164,74.1,,77.8,In Process,0,0.101
STU-7100,24ME900,Mechanical,3,90.5,7.01,7.3,declining,0,75.1,82.6,64,46.3,,55.7,Not Eligible,0,0.141
STU-3786,22EC286,ECE,7,93.7,8.59,8.35,improving,0,92.9,75.4,147,81.5,,70.6,Placed,0,0.036
STU-6135,23EE835,EEE,5,78.1,6.66,6.91,declining,0,65.2,85.1,105,35.9,Completed,82.2,Eligible,0,0.119
STU-0727,25CS827,CSE,2,88.7,8.41,8.07,improving,0,70.0,83.6,38,75.0,,80.1,Not Eligible,0,0.109
STU-8052,23CI952,Civil,5,93.3,8.0,7.94,stable,0,74.8,82.0,106,15.2,,85.1,Eligible,0,0.169
STU-4244,22EC744,ECE,8,84.4,8.53,7.92,improving,0,86.0,77.7,170,77.8,Completed,94.2,Placed,0,0.048
STU-7330,22ME230,Mechanical,8,74.6,7.01,6.77,improving,0,71.5,82.5,168,35.9,,51.4,In Process,0,0.122
STU-4661,25EC261,ECE,1,92.6,9.7,9.63,stable,0,98.7,91.2,18,68.4,,78.8,Not Eligible,0,0.089
STU-0216,25CS316,CSE,2,73.1,7.94,8.21,declining,0,79.0,69.6,40,14.8,,77.7,Not Eligible,0,0.176
STU-5564,23EE264,EEE,6,99.0,7.61,7.2,improving,0,73.8,93.8,126,80.0,Ongoing,79.1,Eligible,0,0.134
STU-2597,25IT897,IT,1,84.7,7.92,8.45,declining,0,83.0,76.2,18,63.7,,76.7,Not Eligible,0,0.131
STU-4297,23EC797,ECE,6,71.9,7.14,7.29,declining,1,66.3,68.8,120,89.4,,91.4,In Process,0,0.184
STU-7802,24CI702,Civil,4,77.3,7.97,7.73,improving,0,81.5,69.0,84,38.5,,76.0,Not Eligible,0,0.135
STU-6675,22ME475,Mechanical,7,84.6,6.85,6.62,improving,1,69.2,73.0,141,82.0,,71.5,In Process,0,0.177
STU-5300,24EE900,EEE,3,79.2,6.72,6.97,declining,0,64.0,77.8,64,54.6,,39.6,Not Eligible,0,0.065
STU-3155,23IT555,IT,5,80.8,9.4,9.25,improving,0,94.2,77.1,106,49.7,,96.6,Eligible,0,0.103
STU-7227,24ME127,Mechanical,4,72.6,9.18,9.44,declining,0,94.8,73.6,82,91.9,,84.7,Not Eligible,0,0.134
STU-3858,23EC358,ECE,5,92.4,8.37,7.3,improving,0,82.7,82.0,103,41.0,Completed,66.5,Eligible,0,0.091
STU-4622,24EC222,ECE,3,81.6,6.74,6.28,improving,0,71.2,76.4,61,85.6,,66.8,Not Eligible,0,0.062
STU-4671,24EC271,ECE,3,83.4,7.4,7.77,declining,0,72.6,83.2,63,28.2,,66.3,Not Eligible,0,0.188
STU-8013,22CI913,Civil,8,75.8,5.63,5.1,improving,3,54.8,80.5,154,70.7,Completed,57.7,In Process,1,0.833
STU-2943,22IT343,IT,7,87.0,8.04,8.43,declining,0,81.0,80.5,148,84.9,Completed,87.8,Placed,0,0.146
STU-3815,23EC315,ECE,6,79.3,8.14,8.26,stable,0,90.0,79.4,122,58.2,Completed,73.2,Eligible,0,0.133
STU-3907,24EC407,ECE,3,78.9,8.39,8.09,improving,0,91.9,80.5,63,22.9,,84.8,Not Eligible,0,0.184
STU-4834,25EC434,ECE,1,87.5,7.45,7.47,stable,0,76.3,90.8,23,67.5,,74.5,Not Eligible,0,0.045
STU-7845,24CI745,Civil,4,98.1,7.96,7.44,improving,0,80.5,100.0,85,98.0,,71.9,Not Eligible,0,0.126
STU-6131,22EE831,EEE,7,86.9,6.37,5.75,improving,0,56.0,85.6,148,71.0,Completed,43.6,In Process,0,0.186
STU-4330,22EC830,ECE,7,80.7,7.15,7.27,stable,2,75.2,95.5,135,69.2,,72.2,Placed,1,0.575
STU-6837,23ME637,Mechanical,5,74.0,7.2,7.46,declining,0,69.8,78.6,106,58.3,,84.6,Eligible,0,0.192
STU-2641,22IT941,IT,7,89.4,7.23,6.66,improving,0,66.0,93.5,145,86.3,,76.8,Placed,0,0.061
STU-7195,22ME995,Mechanical,7,68.9,5.81,6.27,declining,1,59.6,70.7,144,96.8,,50.0,Placed,1,0.794
STU-1622,25CS822,CSE,1,68.4,8.23,8.2,stable,0,89.4,69.1,19,33.2,,82.9,Not Eligible,0,0.166
STU-5887,23EE587,EEE,6,65.7,6.36,6.67,declining,0,55.8,73.3,122,82.3,Completed,70.3,In Process,0,0.499
STU-5701,22EE401,EEE,7,77.9,8.52,8.29,improving,0,85.0,73.0,147,42.8,Ongoing,83.8,In Process,0,0.139
STU-5447,22EE147,EEE,8,81.0,6.78,7.11,declining,0,60.6,83.4,166,56.2,,57.8,Not Eligible,0,0.171
STU-6463,25ME263,Mechanical,1,77.2,8.31,7.7,improving,0,84.7,85.6,23,58.4,,73.8,Not Eligible,0,0.118
STU-7088,22ME888,Mechanical,8,94.3,8.65,8.75,stable,0,96.6,75.3,164,74.8,Completed,64.5,Placed,0,0.105
STU-2648,25IT948,IT,1,76.8,6.77,6.78,stable,0,65.1,77.6,19,68.9,,65.7,Not Eligible,0,0.131
STU-8414,24CI414,Civil,3,87.4,7.01,6.91,stable,0,61.0,83.2,65,53.5,,60.1,Not Eligible,0,0.036
STU-1587,23CS787,CSE,6,77.1,6.7,6.6,stable,0,62.9,70.0,128,86.4,Completed,74.5,Eligible,0,0.059
STU-5093,22EC693,ECE,7,89.3,7.4,7.41,stable,0,63.8,81.9,143,48.3,Ongoing,67.8,In Process,0,0.127
STU-1464,23CS664,CSE,6,99.0,9.53,9.01,improving,0,97.0,82.7,126,49.3,Ongoing,98.0,Eligible,0,0.151
STU-5111,23EC711,ECE,6,82.7,7.45,7.07,improving,1,74.0,84.5,118,60.9,,67.8,In Process,0,0.252
STU-8322,24CI322,Civil,4,86.7,8.14,7.66,improving,0,81.3,88.0,84,65.9,,66.9,Not Eligible,0,0.128
STU-7094,22ME894,Mechanical,7,74.3,7.98,8.26,declining,0,84.8,71.7,143,80.4,Completed,67.2,Placed,0,0.161
STU-2846,22IT246,IT,8,86.3,7.86,7.78,stable,0,74.2,92.2,170,73.3,Completed,70.9,Placed,0,0.114
STU-2091,22CS391,CSE,7,78.6,6.27,6.63,declining,2,71.9,83.8,135,5.0,,52.1,In Process,1,0.682
STU-1951,25CS251,CSE,1,81.5,7.46,7.01,improving,3,71.5,83.8,18,78.5,,67.3,Not Eligible,1,0.619
STU-5632,22EE332,EEE,7,75.9,7.09,6.96,stable,0,71.3,88.0,145,60.5,,87.8,Not Eligible,0,0.073
STU-5122,22EC722,ECE,8,94.0,7.69,7.91,declining,0,78.7,91.0,166,71.4,,61.5,Placed,0,0.117
STU-4432,23EC932,ECE,6,93.9,7.99,8.05,stable,1,77.3,99.1,122,59.1,Ongoing,98.0,In Process,0,0.138
STU-7049,23ME849,Mechanical,5,88.1,5.04,4.85,improving,0,48.8,88.4,101,74.6,Ongoing,70.9,In Process,1,0.609
STU-7606,25CI506,Civil,1,79.0,8.14,8.18,stable,0,92.8,79.7,23,90.5,,72.9,Not Eligible,0,0.112
STU-3845,23EC345,ECE,6,93.7,8.11,7.53,improving,0,77.9,85.7,126,56.8,Completed,73.2,Eligible,0,0.078
STU-1605,25CS805,CSE,1,74.9,7.92,7.66,improving,0,81.2,79.4,18,56.9,,77.1,Not Eligible,0,0.045
STU-0102,23CS202,CSE,5,90.4,8.93,9.48,declining,0,89.2,88.5,106,61.9,Completed,98.0,Eligible,0,0.283
STU-1911,24CS211,CSE,3,92.6,8.31,8.59,declining,0,91.2,87.4,59,46.0,,75.9,Not Eligible,0,0.126
STU-7765,25CI665,Civil,2,76.4,5.76,5.97,declining,1,55.5,75.9,34,40.2,,67.9,Not Eligible,0,0.45
STU-1427,25CS627,CSE,1,82.8,6.45,6.04,improving,2,60.3,88.1,18,98.0,,50.0,Not Eligible,0,0.328
STU-0114,22CS214,CSE,7,78.6,8.59,8.85,declining,0,83.6,72.0,149,63.2,Completed,69.5,Placed,0,0.088
STU-8011,22CI911,Civil,8,83.7,6.41,6.27,stable,0,62.2,88.5,170,56.4,,56.9,In Process,0,0.157
STU-1972,22CS272,CSE,7,83.9,8.77,8.83,stable,0,82.8,76.0,149,98.0,Completed,97.9,Placed,0,0.15
STU-5775,22EE475,EEE,8,63.3,6.94,6.8,stable,0,78.5,68.7,164,44.6,,64.6,In Process,0,0.315
STU-2340,25IT640,IT,2,80.3,7.57,7.69,stable,0,71.5,79.1,43,74.6,,61.0,Not Eligible,0,0.104
STU-0145,24CS245,CSE,3,87.7,9.74,9.15,improving,0,98.4,91.6,63,71.4,,98.0,Not Eligible,0,0.125
STU-2792,22IT192,IT,8,71.4,7.63,7.37,improving,0,83.8,78.3,169,75.9,Completed,78.4,Placed,0,0.122
STU-0847,25CS947,CSE,1,82.7,7.84,7.78,stable,0,86.5,93.1,21,38.3,,73.1,Not Eligible,0,0.191
STU-2142,23IT442,IT,5,91.6,7.01,7.0,stable,3,74.5,89.2,89,39.2,Completed,76.3,In Process,1,0.532
STU-1489,24CS689,CSE,3,97.9,8.49,9.08,declining,0,87.9,100.0,64,55.3,,92.8,Not Eligible,0,0.198
STU-6370,22ME170,Mechanical,7,80.0,7.2,7.53,declining,0,73.0,71.0,143,56.2,,72.0,In Process,0,0.18
STU-2452,22IT752,IT,7,78.8,7.4,7.62,declining,0,78.7,71.9,149,70.9,,70.9,In Process,0,0.108
STU-2844,22IT244,IT,7,69.6,8.18,7.9,improving,0,82.8,83.6,147,90.3,Completed,75.9,Placed,0,0.127
STU-6804,22ME604,Mechanical,7,77.5,7.42,7.44,stable,0,75.8,76.6,149,55.7,Completed,71.2,In Process,0,0.101
STU-5712,23EE412,EEE,6,71.2,6.37,6.51,stable,0,64.0,68.9,127,68.7,Ongoing,60.8,In Process,0,0.084
STU-4206,22EC706,ECE,8,85.0,8.54,8.41,stable,0,90.3,92.6,169,73.6,,87.3,Placed,0,0.073
STU-0998,25CS198,CSE,2,86.8,9.0,8.96,stable,0,93.9,91.0,44,21.5,,72.8,Not Eligible,0,0.136
STU-1833,23CS133,CSE,5,78.0,7.33,7.05,improving,0,72.5,70.9,107,76.0,Completed,77.5,Eligible,0,0.098
STU-1814,25CS114,CSE,1,84.9,7.93,7.41,improving,0,87.8,92.4,18,84.4,,93.7,Not Eligible,0,0.083
STU-4323,22EC823,ECE,7,86.2,8.26,8.27,stable,0,77.6,86.8,143,49.0,Completed,93.2,Placed,0,0.096
STU-7023,24ME823,Mechanical,4,73.8,7.09,6.83,improving,0,78.0,76.7,86,41.7,,74.1,Not Eligible,0,0.115
STU-3513,22IT913,IT,8,92.2,8.22,8.07,improving,0,88.9,92.0,166,71.3,,67.9,Placed,0,0.037
STU-5072,22EC672,ECE,8,87.5,8.15,8.44,declining,0,78.1,77.7,166,63.4,,80.5,Placed,0,0.145
STU-7199,22ME999,Mechanical,7,79.6,5.86,5.62,improving,0,62.0,83.5,149,70.2,,61.3,In Process,0,0.114
STU-6918,25ME718,Mechanical,1,74.8,6.53,6.41,stable,0,59.3,73.6,21,55.6,,60.9,Not Eligible,0,0.081
STU-0430,25CS530,CSE,1,88.9,7.08,6.42,improving,0,69.1,83.4,19,59.1,,54.1,Not Eligible,0,0.076
STU-2717,24IT117,IT,3,81.6,9.2,8.97,improving,0,97.2,80.0,64,32.3,Ongoing,78.0,Not Eligible,0,0.089
STU-6248,23EE948,EEE,6,81.9,6.45,6.3,improving,0,70.6,83.1,128,89.6,,63.8,In Process,0,0.096
STU-3569,23EC969,ECE,5,92.3,7.5,7.57,stable,0,67.4,95.4,105,84.6,,70.9,Eligible,0,0.065
STU-8206,25CI206,Civil,1,64.7,6.01,6.29,declining,2,58.7,65.7,18,94.5,,69.8,Not Eligible,1,0.89
STU-6718,23ME518,Mechanical,5,77.6,6.54,6.9,declining,0,62.4,73.8,105,33.8,,67.0,Eligible,0,0.162
STU-7624,22CI524,Civil,7,84.4,8.74,8.18,improving,0,82.8,81.8,148,63.4,,96.4,Placed,0,0.076
STU-0588,25CS688,CSE,1,86.2,6.79,6.47,improving,0,66.5,89.6,19,98.0,Ongoing,67.1,Not Eligible,0,0.081
STU-5221,25EE821,EEE,1,80.7,7.79,7.08,improving,0,85.7,79.9,23,72.9,,65.0,Not Eligible,0,0.086
STU-1698,25CS898,CSE,2,99.0,8.19,7.9,improving,0,75.2,100.0,40,23.1,,57.9,Not Eligible,0,0.138
STU-5322,23EE922,EEE,5,75.0,6.95,7.32,declining,0,68.9,82.2,106,39.1,,65.6,Eligible,0,0.182
STU-2970,25IT370,IT,2,77.3,7.46,7.3,improving,0,70.5,71.4,38,88.5,,77.8,Not Eligible,0,0.061
STU-5871,25EE571,EEE,2,85.0,8.3,8.47,declining,0,88.2,70.8,40,78.4,,74.8,Not Eligible,0,0.162
STU-8016,24CI916,Civil,3,64.9,8.56,7.71,improving,0,86.5,63.1,63,61.8,,87.8,Not Eligible,0,0.144
STU-1338,23CS538,CSE,6,88.3,7.94,7.98,stable,0,76.9,83.7,128,55.7,,72.6,Eligible,0,0.108
STU-8023,24CI923,Civil,4,87.1,7.42,7.52,stable,0,68.4,78.4,80,40.2,,81.6,Not Eligible,0,0.126
STU-7869,24CI769,Civil,4,85.1,7.39,6.99,improving,0,73.6,86.5,86,40.9,,59.7,Not Eligible,0,0.132
STU-7883,23CI783,Civil,6,71.7,6.04,5.57,improving,2,74.2,82.2,114,66.7,,41.1,In Process,1,0.599
STU-6791,22ME591,Mechanical,7,84.5,8.35,8.3,stable,0,85.3,87.1,148,64.0,,73.4,In Process,0,0.1
STU-2004,25CS304,CSE,2,79.3,9.95,10.0,stable,0,92.2,73.5,40,38.0,,93.9,Not Eligible,0,0.062
STU-1316,23CS516,CSE,6,99.0,8.06,8.28,declining,0,82.2,93.1,127,71.0,Completed,70.5,Eligible,0,0.135
STU-7552,23ME452,Mechanical,6,72.2,7.96,7.04,improving,0,74.1,73.6,128,63.3,,83.1,Eligible,0,0.152
STU-6685,22ME485,Mechanical,8,84.1,6.47,6.61,stable,1,59.9,82.4,165,70.7,,59.2,Placed,0,0.2
STU-2864,25IT264,IT,1,80.1,7.04,7.21,declining,1,66.6,73.8,18,87.9,,47.9,Not Eligible,0,0.121
STU-1957,23CS257,CSE,6,96.0,7.97,8.35,declining,0,79.4,92.1,127,98.0,Completed,98.0,Eligible,0,0.118
STU-1391,25CS591,CSE,2,81.6,9.11,8.65,improving,0,85.7,78.6,44,34.8,,88.9,Not Eligible,0,0.111
STU-8278,25CI278,Civil,1,83.2,6.7,6.58,stable,0,59.4,75.0,22,83.6,,70.0,Not Eligible,0,0.121
STU-4883,25EC483,ECE,2,63.1,7.11,7.3,declining,1,77.1,59.4,34,75.9,,66.0,Not Eligible,0,0.381
STU-5211,23EE811,EEE,5,74.9,4.87,5.13,declining,0,49.4,78.7,105,39.0,,37.0,In Process,1,0.665
STU-4459,24EC959,ECE,3,82.5,9.08,9.06,stable,0,98.2,85.4,59,76.4,,77.0,Not Eligible,0,0.083
STU-1495,23CS695,CSE,5,97.5,8.84,8.78,stable,0,93.0,94.9,106,57.1,Completed,83.3,Eligible,0,0.069
STU-3124,25IT524,IT,1,82.3,7.23,7.48,declining,0,73.1,84.6,18,57.3,,94.4,Not Eligible,0,0.089
STU-8090,22CI990,Civil,8,90.1,7.65,7.61,stable,0,67.7,88.5,169,66.8,,80.8,Placed,0,0.083
STU-3137,23IT537,IT,5,83.7,7.36,7.17,improving,0,73.1,82.2,103,54.3,Ongoing,70.7,Eligible,0,0.078
STU-3263,23IT663,IT,5,81.8,7.96,7.93,stable,0,77.9,73.6,106,35.2,,90.0,Eligible,0,0.115
STU-1255,23CS455,CSE,6,90.6,7.66,7.57,stable,0,74.2,81.8,122,59.6,Completed,84.6,Eligible,0,0.138
STU-0451,22CS551,CSE,7,85.9,7.35,7.32,stable,2,71.7,84.5,137,53.9,Ongoing,83.3,Not Eligible,0,0.312
STU-6614,24ME414,Mechanical,3,69.6,7.7,7.74,stable,2,75.0,81.1,56,60.2,,74.0,Not Eligible,1,0.501
STU-8028,25CI928,Civil,1,74.8,6.79,6.43,improving,0,74.5,74.7,18,38.1,,94.9,Not Eligible,0,0.069
STU-1525,24CS725,CSE,4,86.4,8.95,9.12,declining,0,88.6,78.3,84,33.8,,96.1,Not Eligible,0,0.212
STU-2953,22IT353,IT,8,79.5,7.45,7.22,improving,0,78.0,77.1,166,46.8,Completed,46.2,In Process,0,0.1
STU-0912,24CS112,CSE,3,80.6,8.67,8.47,improving,0,86.3,75.9,64,44.7,,98.0,Not Eligible,0,0.087
STU-3631,23EC131,ECE,6,92.2,7.49,6.96,improving,0,83.1,85.0,126,72.5,Completed,71.1,Eligible,0,0.114
STU-1051,22CS251,CSE,7,66.7,8.24,8.69,declining,0,82.3,60.5,145,35.4,Completed,86.2,Placed,0,0.267
STU-1884,22CS184,CSE,7,80.5,7.98,7.86,stable,0,77.2,83.3,145,32.0,,83.6,Placed,0,0.088
STU-8358,23CI358,Civil,5,63.3,7.81,7.7,stable,0,78.2,68.7,103,22.7,Completed,70.2,Eligible,0,0.384
STU-2624,23IT924,IT,5,81.8,6.67,6.59,stable,0,59.4,81.2,105,76.8,Completed,52.0,Eligible,0,0.061
STU-3728,23EC228,ECE,5,87.1,6.78,7.28,declining,0,71.2,89.8,105,53.9,Completed,62.8,Eligible,0,0.088
STU-4089,23EC589,ECE,5,79.0,8.13,7.93,improving,0,77.1,77.0,103,82.9,Completed,71.9,Eligible,0,0.139
STU-6422,25ME222,Mechanical,1,77.1,8.43,8.27,improving,0,78.9,74.0,19,48.1,,98.0,Not Eligible,0,0.099
STU-4000,25EC500,ECE,1,72.1,7.27,7.41,stable,0,65.1,70.4,18,10.3,,48.5,Not Eligible,0,0.261
STU-0676,22CS776,CSE,8,95.1,8.06,7.68,improving,0,81.7,97.9,168,55.9,,83.0,Placed,0,0.089
STU-3737,22EC237,ECE,8,81.5,6.38,6.52,stable,0,66.0,97.0,164,57.8,,38.5,In Process,0,0.145
STU-2429,24IT729,IT,3,95.1,7.41,6.76,improving,0,72.3,96.4,65,23.3,,60.2,Not Eligible,0,0.14
STU-1660,24CS860,CSE,4,96.1,8.47,8.67,declining,0,88.7,83.8,80,58.2,,76.8,Not Eligible,0,0.098
STU-5500,25EE200,EEE,1,65.9,6.61,7.02,declining,4,67.0,72.4,18,36.5,Ongoing,75.4,Not Eligible,1,0.919
STU-2967,24IT367,IT,3,79.6,7.91,7.73,improving,1,75.5,90.5,55,49.8,,47.9,Not Eligible,0,0.324
STU-6696,25ME496,Mechanical,1,73.5,6.3,5.83,improving,0,74.5,75.0,23,29.6,,87.5,Not Eligible,0,0.082
STU-6072,22EE772,EEE,7,72.9,8.33,7.65,improving,0,81.4,67.8,148,24.3,,82.6,Placed,0,0.209
STU-3864,23EC364,ECE,6,82.6,7.97,7.95,stable,0,82.2,77.9,128,57.5,Completed,71.7,Eligible,0,0.065
STU-6019,25EE719,EEE,2,73.6,7.78,8.42,declining,1,85.6,71.7,38,55.0,Ongoing,73.7,Not Eligible,0,0.379
STU-3180,25IT580,IT,2,75.9,6.96,6.65,improving,1,69.3,71.5,38,56.2,,54.9,Not Eligible,0,0.15
STU-2539,22IT839,IT,8,76.8,7.73,8.17,declining,0,69.5,67.5,164,55.0,,67.6,Placed,0,0.151
STU-3655,23EC155,ECE,5,85.9,5.85,5.73,stable,3,56.8,81.1,93,49.7,,71.0,In Process,1,0.619
STU-5772,23EE472,EEE,6,75.8,8.54,8.78,declining,0,87.6,68.1,127,41.8,,79.0,Eligible,0,0.164
STU-7722,22CI622,Civil,8,84.4,5.96,6.49,declining,0,59.7,82.3,170,68.1,Completed,64.1,Not Eligible,1,0.594
STU-1652,24CS852,CSE,3,99.0,8.43,8.1,improving,0,79.5,97.3,64,64.2,,74.9,Not Eligible,0,0.053
STU-5856,24EE556,EEE,4,72.8,5.29,5.91,declining,0,51.2,76.7,84,24.8,,58.6,Not Eligible,1,0.729
STU-6066,25EE766,EEE,1,90.0,8.27,8.3,stable,0,82.4,84.2,21,59.4,,89.9,Not Eligible,0,0.103
STU-0652,23CS752,CSE,5,85.4,7.96,8.02,stable,0,75.7,82.8,106,59.6,Completed,87.9,Eligible,0,0.083
STU-0383,23CS483,CSE,5,99.0,8.1,7.72,improving,0,80.1,95.1,107,43.3,Completed,81.9,Eligible,0,0.151
STU-0170,23CS270,CSE,5,87.6,8.5,8.08,improving,0,91.2,91.9,103,54.9,Completed,94.4,Eligible,0,0.082
STU-3129,23IT529,IT,6,66.2,9.48,9.15,improving,0,99.0,68.1,128,93.9,Completed,91.9,Eligible,0,0.31
STU-1867,25CS167,CSE,1,84.7,7.3,7.54,declining,0,72.5,83.5,23,41.5,Ongoing,82.8,Not Eligible,0,0.187
STU-0762,24CS862,CSE,3,87.6,8.41,7.97,improving,0,84.6,84.8,63,36.3,,98.0,Not Eligible,0,0.06
STU-5820,24EE520,EEE,3,87.9,7.68,7.37,improving,0,82.2,86.0,65,57.5,,76.6,Not Eligible,0,0.122
STU-1835,22CS135,CSE,7,78.5,7.84,7.49,improving,0,60.0,84.5,143,69.6,,59.7,Placed,0,0.079
STU-7409,24ME309,Mechanical,4,82.8,7.59,7.26,improving,0,72.3,81.3,84,70.9,,68.5,Not Eligible,0,0.06
STU-6940,24ME740,Mechanical,4,75.1,6.62,6.52,stable,2,66.0,83.8,74,60.5,,85.0,Not Eligible,0,0.463
STU-0180,25CS280,CSE,2,86.2,8.43,8.75,declining,0,82.1,71.6,38,84.4,Ongoing,71.9,Not Eligible,0,0.066
STU-2848,23IT248,IT,5,74.5,7.98,7.54,improving,3,86.8,77.3,93,54.3,Ongoing,81.5,In Process,1,0.542
STU-0965,24CS165,CSE,3,74.2,8.72,8.35,improving,0,85.4,79.9,59,57.5,,80.6,Not Eligible,0,0.066
STU-3657,23EC157,ECE,5,72.1,7.55,7.63,stable,1,76.2,74.5,99,80.6,,59.3,In Process,0,0.323
STU-0058,25CS158,CSE,2,75.5,8.84,8.62,improving,0,81.9,69.8,40,83.4,,72.9,Not Eligible,0,0.099
STU-3751,24EC251,ECE,3,85.1,8.42,8.01,improving,0,76.2,98.3,59,39.9,,75.8,Not Eligible,0,0.083
STU-3504,25IT904,IT,1,93.1,7.11,6.65,improving,0,71.4,79.3,23,39.0,,69.5,Not Eligible,0,0.101
STU-1238,24CS438,CSE,4,89.0,8.3,8.05,improving,0,83.8,88.4,84,51.8,Ongoing,87.2,Not Eligible,0,0.108
STU-0703,24CS803,CSE,3,66.8,6.61,6.71,stable,0,68.4,60.3,61,55.8,,65.4,Not Eligible,0,0.259
STU-1723,24CS923,CSE,3,74.4,8.55,8.24,improving,0,82.0,73.4,65,67.9,,91.4,Not Eligible,0,0.096
STU-0169,25CS269,CSE,1,79.6,8.26,8.54,declining,0,91.2,81.6,19,49.4,,82.7,Not Eligible,0,0.17
STU-3646,25EC146,ECE,1,84.8,7.54,8.18,declining,0,82.2,80.1,23,74.1,,59.6,Not Eligible,0,0.165
STU-3235,25IT635,IT,2,72.5,7.8,7.65,improving,0,85.9,64.6,40,73.0,Ongoing,62.0,Not Eligible,0,0.104
STU-4390,22EC890,ECE,8,81.1,7.98,7.87,stable,0,84.6,76.6,168,69.4,Completed,70.1,Placed,0,0.071
STU-5212,23EE812,EEE,5,76.9,6.96,6.84,stable,0,66.4,79.1,107,41.3,Completed,50.4,Eligible,0,0.057
STU-2374,23IT674,IT,5,73.5,8.27,8.3,stable,0,88.8,71.9,101,57.0,,60.3,Eligible,0,0.097
STU-0398,24CS498,CSE,4,64.7,7.86,7.92,stable,0,78.2,73.4,84,10.5,Ongoing,81.3,Not Eligible,1,0.524
STU-4352,25EC852,ECE,1,69.4,8.52,9.0,declining,0,88.8,64.9,19,50.9,,73.0,Not Eligible,0,0.392
STU-3985,23EC485,ECE,6,78.7,9.1,8.76,improving,0,90.3,81.1,127,28.3,Completed,79.5,Eligible,0,0.075
STU-0289,24CS389,CSE,3,95.4,8.65,8.43,improving,0,88.4,89.4,64,89.1,,98.0,Not Eligible,0,0.094
STU-4239,22EC739,ECE,7,83.1,6.45,6.53,stable,0,69.2,75.9,148,71.7,,57.3,In Process,0,0.085
STU-4494,23EC994,ECE,6,77.8,7.6,7.78,declining,0,76.0,76.2,126,52.7,Ongoing,74.9,Eligible,0,0.093
STU-5922,25EE622,EEE,1,88.9,7.14,6.95,improving,0,61.8,82.4,18,31.2,,81.1,Not Eligible,0,0.136
STU-4393,23EC893,ECE,5,85.7,7.15,7.64,declining,0,68.9,81.2,107,45.8,Ongoing,71.6,Eligible,0,0.123
STU-6133,25EE833,EEE,2,77.2,6.28,6.14,stable,0,67.9,80.2,44,71.4,Ongoing,74.5,Not Eligible,0,0.08
STU-4924,25EC524,ECE,1,86.2,6.28,5.76,improving,0,68.8,69.8,21,67.4,Ongoing,55.3,Not Eligible,0,0.118
STU-4597,25EC197,ECE,2,73.7,8.86,8.64,improving,0,83.0,75.8,42,68.7,,90.9,Not Eligible,0,0.079
STU-4338,24EC838,ECE,3,83.0,7.07,6.69,improving,0,66.7,84.6,61,58.6,Ongoing,47.0,Not Eligible,0,0.075
STU-1927,23CS227,CSE,5,78.3,9.75,10.0,declining,0,89.2,67.8,105,47.0,Completed,83.6,Eligible,0,0.214
STU-2965,24IT365,IT,3,72.9,7.71,7.88,declining,0,80.4,65.8,59,43.2,,55.2,Not Eligible,0,0.172
STU-6971,22ME771,Mechanical,7,86.0,5.77,5.91,stable,0,57.5,89.0,145,49.0,,60.8,In Process,0,0.174
